House,Resident,Day,Minute,Activity
A,1,1,1361,3
A,1,1,1362,3
A,1,1,1363,3
A,1,1,1364,3
A,1,1,1365,3
A,1,1,1366,3
A,1,1,1367,3
A,1,1,1368,3
A,1,1,1369,3
A,1,1,1370,3
A,1,1,1371,3
A,1,1,1372,3
A,1,1,1373,3
A,1,1,1374,3
A,1,1,1375,3
A,1,1,1376,3
A,1,1,1377,3
A,1,1,1378,3
A,1,1,1379,3
A,1,1,1380,3
A,1,1,1381,3
A,1,1,1382,3
A,1,1,1383,3
A,1,1,1384,3
A,1,1,1385,3
A,1,1,1386,3
A,1,1,1387,9
A,1,1,1388,9
A,1,1,1389,9
A,1,1,1390,9
A,1,1,1391,9
A,1,1,1392,9
A,1,1,1393,9
A,1,1,1394,9
A,1,1,1395,9
A,1,1,1396,9
A,1,1,1397,9
A,1,1,1398,9
A,1,1,1399,9
A,1,1,1400,9
A,1,1,1401,9
A,1,1,1402,9
A,1,1,1403,9
A,1,1,1404,9
A,1,1,1405,4
A,1,1,1406,4
A,1,1,1407,4
A,1,1,1408,4
A,1,1,1409,4
A,1,1,1410,4
A,1,1,1411,4
A,1,1,1412,4
A,1,1,1413,4
A,1,1,1414,4
A,1,1,1415,4
A,1,1,1416,4
A,1,1,1417,4
A,1,1,1418,4
A,1,1,1419,4
A,1,1,1420,4
A,1,1,1421,4
A,1,1,1422,4
A,1,1,1423,4
A,1,1,1424,4
A,1,1,1425,4
A,1,1,1426,4
A,1,1,1427,4
A,1,1,1428,4
A,1,1,1429,4
A,1,1,1430,4
A,1,1,1431,4
A,1,1,1432,4
A,1,1,1433,4
A,1,1,1434,10
A,1,1,1435,10
A,1,1,1436,10
A,1,1,1437,10
A,1,1,1438,4
A,1,1,1439,4
A,1,1,1440,4
A,2,1,1,3
A,2,1,2,3
A,2,1,3,3
A,2,1,4,3
A,2,1,5,3
A,2,1,6,3
A,2,1,7,3
A,2,1,8,3
A,2,1,9,3
A,2,1,10,3
A,2,1,11,3
A,2,1,12,3
A,2,1,13,3
A,2,1,14,3
A,2,1,15,3
A,2,1,16,3
A,2,1,17,3
A,2,1,18,3
A,2,1,19,3
A,2,1,20,3
A,2,1,21,3
A,2,1,22,3
A,2,1,23,3
A,2,1,24,3
A,2,1,25,3
A,2,1,26,3
A,2,1,27,3
A,2,1,28,3
A,2,1,29,3
A,2,1,30,3
A,2,1,31,3
A,2,1,32,3
A,2,1,33,3
A,2,1,34,3
A,2,1,35,3
A,2,1,36,3
A,2,1,37,3
A,2,1,38,3
A,2,1,39,3
A,2,1,40,3
A,2,1,41,3
A,2,1,42,3
A,2,1,43,3
A,2,1,44,3
A,2,1,45,10
A,2,1,46,10
A,2,1,47,10
A,2,1,48,10
A,2,1,49,10
A,2,1,50,10
A,2,1,51,10
A,2,1,52,3
A,2,1,53,3
A,2,1,54,3
A,2,1,55,3
A,2,1,56,3
A,2,1,57,3
A,2,1,58,3
A,2,1,59,3
A,2,1,60,3
A,2,1,61,3
A,2,1,62,3
A,2,1,63,3
A,2,1,64,3
A,2,1,65,3
A,2,1,66,3
A,2,1,67,3
A,2,1,68,3
A,2,1,69,3
A,2,1,70,3
A,2,1,71,3
A,2,1,72,3
A,2,1,73,3
A,2,1,74,3
A,2,1,75,3
A,2,1,76,3
A,2,1,77,3
A,2,1,78,2
A,2,1,79,2
A,2,1,80,2
A,2,1,81,2
A,2,1,82,2
A,2,1,83,2
A,2,1,84,2
A,2,1,85,2
A,2,1,86,2
A,2,1,87,2
A,2,1,88,2
A,2,1,89,2
A,2,1,90,2
A,2,1,91,2
A,2,1,92,2
A,2,1,93,2
A,2,1,94,2
A,2,1,95,2
A,2,1,96,2
A,2,1,97,2
A,2,1,98,2
A,2,1,99,2
A,2,1,100,2
A,2,1,101,2
A,2,1,102,2
A,2,1,103,2
A,2,1,104,2
A,2,1,105,2
A,2,1,106,2
A,2,1,107,2
A,2,1,108,2
A,2,1,109,2
A,2,1,110,2
A,2,1,111,2
A,2,1,112,2
A,2,1,113,2
A,2,1,114,2
A,2,1,115,2
A,2,1,116,2
A,2,1,117,2
A,2,1,118,2
A,2,1,119,2
A,2,1,120,2
A,2,1,121,2
A,2,1,122,2
A,2,1,123,2
A,2,1,124,2
A,2,1,125,2
A,2,1,126,2
A,2,1,127,2
A,2,1,128,2
A,2,1,129,2
A,2,1,130,2
A,2,1,131,2
A,2,1,132,2
A,2,1,133,2
A,2,1,134,2
A,2,1,135,2
A,2,1,136,2
A,2,1,137,2
A,2,1,138,2
A,2,1,139,2
A,2,1,140,2
A,2,1,141,2
A,2,1,142,2
A,2,1,143,2
A,2,1,144,2
A,2,1,145,2
A,2,1,146,2
A,2,1,147,2
A,2,1,148,2
A,2,1,149,2
A,2,1,150,2
A,2,1,151,2
A,2,1,152,2
A,2,1,153,2
A,2,1,154,2
A,2,1,155,2
A,2,1,156,2
A,2,1,157,2
A,2,1,158,2
A,2,1,159,2
A,2,1,160,2
A,2,1,161,2
A,2,1,162,2
A,2,1,163,2
A,2,1,164,2
A,2,1,165,2
A,2,1,166,2
A,2,1,167,2
A,2,1,168,2
A,2,1,169,2
A,2,1,170,2
A,2,1,171,2
A,2,1,172,2
A,2,1,173,2
A,2,1,174,2
A,2,1,175,2
A,2,1,176,2
A,2,1,177,2
A,2,1,178,2
A,2,1,179,2
A,2,1,180,2
A,2,1,181,2
A,2,1,182,2
A,2,1,183,2
A,2,1,184,2
A,2,1,185,2
A,2,1,186,2
A,2,1,187,2
A,2,1,188,2
A,2,1,189,2
A,2,1,190,2
A,2,1,191,2
A,2,1,192,2
A,2,1,193,2
A,2,1,194,2
A,2,1,195,2
A,2,1,196,2
A,2,1,197,2
A,2,1,198,2
A,2,1,199,2
A,2,1,200,2
A,2,1,201,2
A,2,1,202,2
A,2,1,203,2
A,2,1,204,2
A,2,1,205,2
A,2,1,206,2
A,2,1,207,2
A,2,1,208,2
A,2,1,209,2
A,2,1,210,2
A,2,1,211,2
A,2,1,212,2
A,2,1,213,2
A,2,1,214,2
A,2,1,215,2
A,2,1,216,2
A,2,1,217,2
A,2,1,218,2
A,2,1,219,2
A,2,1,220,2
A,2,1,221,2
A,2,1,222,2
A,2,1,223,2
A,2,1,224,2
A,2,1,225,2
A,2,1,226,2
A,2,1,227,2
A,2,1,228,2
A,2,1,229,2
A,2,1,230,2
A,2,1,231,2
A,2,1,232,2
A,2,1,233,2
A,2,1,234,2
A,2,1,235,2
A,2,1,236,2
A,2,1,237,2
A,2,1,238,2
A,2,1,239,2
A,2,1,240,2
A,2,1,241,2
A,2,1,242,2
A,2,1,243,2
A,2,1,244,2
A,2,1,245,2
A,2,1,246,2
A,2,1,247,2
A,2,1,248,2
A,2,1,249,2
A,2,1,250,2
A,2,1,251,2
A,2,1,252,2
A,2,1,253,2
A,2,1,254,2
A,2,1,255,2
A,2,1,256,2
A,2,1,257,2
A,2,1,258,2
A,2,1,259,2
A,2,1,260,2
A,2,1,261,2
A,2,1,262,2
A,2,1,263,2
A,2,1,264,2
A,2,1,265,2
A,2,1,266,2
A,2,1,267,2
A,2,1,268,2
A,2,1,269,2
A,2,1,270,2
A,2,1,271,2
A,2,1,272,2
A,2,1,273,2
A,2,1,274,2
A,2,1,275,2
A,2,1,276,2
A,2,1,277,2
A,2,1,278,2
A,2,1,279,2
A,2,1,280,2
A,2,1,281,2
A,2,1,282,2
A,2,1,283,2
A,2,1,284,2
A,2,1,285,2
A,2,1,286,2
A,2,1,287,2
A,2,1,288,2
A,2,1,289,2
A,2,1,290,2
A,2,1,291,2
A,2,1,292,2
A,2,1,293,2
A,2,1,294,2
A,2,1,295,2
A,2,1,296,2
A,2,1,297,2
A,2,1,298,2
A,2,1,299,2
A,2,1,300,2
A,2,1,301,2
A,2,1,302,2
A,2,1,303,2
A,2,1,304,2
A,2,1,305,2
A,2,1,306,2
A,2,1,307,2
A,2,1,308,2
A,2,1,309,2
A,2,1,310,2
A,2,1,311,2
A,2,1,312,2
A,2,1,313,2
A,2,1,314,2
A,2,1,315,2
A,2,1,316,2
A,2,1,317,2
A,2,1,318,2
A,2,1,319,2
A,2,1,320,2
A,2,1,321,2
A,2,1,322,2
A,2,1,323,2
A,2,1,324,2
A,2,1,325,2
A,2,1,326,2
A,2,1,327,2
A,2,1,328,2
A,2,1,329,2
A,2,1,330,2
A,2,1,331,2
A,2,1,332,2
A,2,1,333,2
A,2,1,334,2
A,2,1,335,2
A,2,1,336,2
A,2,1,337,2
A,2,1,338,2
A,2,1,339,2
A,2,1,340,2
A,2,1,341,2
A,2,1,342,2
A,2,1,343,2
A,2,1,344,2
A,2,1,345,2
A,2,1,346,2
A,2,1,347,2
A,2,1,348,2
A,2,1,349,2
A,2,1,350,2
A,2,1,351,2
A,2,1,352,2
A,2,1,353,2
A,2,1,354,2
A,2,1,355,2
A,2,1,356,2
A,2,1,357,2
A,2,1,358,2
A,2,1,359,2
A,2,1,360,2
A,2,1,361,2
A,2,1,362,2
A,2,1,363,2
A,2,1,364,2
A,2,1,365,2
A,2,1,366,2
A,2,1,367,2
A,2,1,368,2
A,2,1,369,2
A,2,1,370,2
A,2,1,371,2
A,2,1,372,2
A,2,1,373,2
A,2,1,374,2
A,2,1,375,2
A,2,1,376,2
A,2,1,377,2
A,2,1,378,2
A,2,1,379,2
A,2,1,380,2
A,2,1,381,2
A,2,1,382,2
A,2,1,383,2
A,2,1,384,2
A,2,1,385,10
A,2,1,386,10
A,2,1,387,10
A,2,1,388,10
A,2,1,389,10
A,2,1,390,10
A,2,1,391,10
A,2,1,392,10
A,2,1,393,10
A,2,1,394,10
A,2,1,395,10
A,2,1,396,10
A,2,1,397,8
A,2,1,398,8
A,2,1,399,8
A,2,1,400,1
A,2,1,401,1
A,2,1,402,1
A,2,1,403,1
A,2,1,404,1
A,2,1,405,1
A,2,1,406,1
A,2,1,407,1
A,2,1,408,1
A,2,1,409,1
A,2,1,410,1
A,2,1,411,1
A,2,1,412,1
A,2,1,413,1
A,2,1,414,1
A,2,1,415,1
A,2,1,416,1
A,2,1,417,1
A,2,1,418,1
A,2,1,419,1
A,2,1,420,1
A,2,1,421,1
A,2,1,422,1
A,2,1,423,1
A,2,1,424,1
A,2,1,425,1
A,2,1,426,1
A,2,1,427,1
A,2,1,428,1
A,2,1,429,1
A,2,1,430,1
A,2,1,431,1
A,2,1,432,1
A,2,1,433,1
A,2,1,434,1
A,2,1,435,1
A,2,1,436,1
A,2,1,437,1
A,2,1,438,1
A,2,1,439,1
A,2,1,440,1
A,2,1,441,1
A,2,1,442,1
A,2,1,443,1
A,2,1,444,1
A,2,1,445,1
A,2,1,446,1
A,2,1,447,1
A,2,1,448,1
A,2,1,449,1
A,2,1,450,1
A,2,1,451,1
A,2,1,452,1
A,2,1,453,1
A,2,1,454,1
A,2,1,455,1
A,2,1,456,1
A,2,1,457,1
A,2,1,458,1
A,2,1,459,1
A,2,1,460,1
A,2,1,461,1
A,2,1,462,1
A,2,1,463,1
A,2,1,464,1
A,2,1,465,1
A,2,1,466,1
A,2,1,467,1
A,2,1,468,1
A,2,1,469,1
A,2,1,470,1
A,2,1,471,1
A,2,1,472,1
A,2,1,473,1
A,2,1,474,1
A,2,1,475,1
A,2,1,476,1
A,2,1,477,1
A,2,1,478,1
A,2,1,479,1
A,2,1,480,1
A,2,1,481,1
A,2,1,482,1
A,2,1,483,1
A,2,1,484,1
A,2,1,485,1
A,2,1,486,1
A,2,1,487,1
A,2,1,488,1
A,2,1,489,1
A,2,1,490,1
A,2,1,491,1
A,2,1,492,1
A,2,1,493,1
A,2,1,494,1
A,2,1,495,1
A,2,1,496,1
A,2,1,497,1
A,2,1,498,1
A,2,1,499,1
A,2,1,500,1
A,2,1,501,1
A,2,1,502,1
A,2,1,503,1
A,2,1,504,1
A,2,1,505,1
A,2,1,506,1
A,2,1,507,1
A,2,1,508,1
A,2,1,509,1
A,2,1,510,1
A,2,1,511,1
A,2,1,512,1
A,2,1,513,1
A,2,1,514,1
A,2,1,515,1
A,2,1,516,1
A,2,1,517,1
A,2,1,518,1
A,2,1,519,1
A,2,1,520,1
A,2,1,521,1
A,2,1,522,1
A,2,1,523,1
A,2,1,524,1
A,2,1,525,1
A,2,1,526,1
A,2,1,527,1
A,2,1,528,1
A,2,1,529,1
A,2,1,530,1
A,2,1,531,1
A,2,1,532,1
A,2,1,533,1
A,2,1,534,1
A,2,1,535,1
A,2,1,536,1
A,2,1,537,1
A,2,1,538,1
A,2,1,539,1
A,2,1,540,1
A,2,1,541,1
A,2,1,542,1
A,2,1,543,1
A,2,1,544,1
A,2,1,545,1
A,2,1,546,1
A,2,1,547,1
A,2,1,548,1
A,2,1,549,1
A,2,1,550,1
A,2,1,551,1
A,2,1,552,1
A,2,1,553,1
A,2,1,554,1
A,2,1,555,1
A,2,1,556,1
A,2,1,557,1
A,2,1,558,1
A,2,1,559,1
A,2,1,560,1
A,2,1,561,1
A,2,1,562,1
A,2,1,563,1
A,2,1,564,1
A,2,1,565,1
A,2,1,566,1
A,2,1,567,1
A,2,1,568,1
A,2,1,569,1
A,2,1,570,1
A,2,1,571,1
A,2,1,572,1
A,2,1,573,1
A,2,1,574,1
A,2,1,575,1
A,2,1,576,1
A,2,1,577,1
A,2,1,578,1
A,2,1,579,1
A,2,1,580,1
A,2,1,581,1
A,2,1,582,1
A,2,1,583,1
A,2,1,584,1
A,2,1,585,1
A,2,1,586,1
A,2,1,587,1
A,2,1,588,1
A,2,1,589,1
A,2,1,590,1
A,2,1,591,1
A,2,1,592,1
A,2,1,593,1
A,2,1,594,1
A,2,1,595,1
A,2,1,596,1
A,2,1,597,1
A,2,1,598,1
A,2,1,599,1
A,2,1,600,1
A,2,1,601,1
A,2,1,602,1
A,2,1,603,1
A,2,1,604,1
A,2,1,605,1
A,2,1,606,1
A,2,1,607,1
A,2,1,608,1
A,2,1,609,1
A,2,1,610,1
A,2,1,611,1
A,2,1,612,1
A,2,1,613,1
A,2,1,614,1
A,2,1,615,1
A,2,1,616,1
A,2,1,617,1
A,2,1,618,1
A,2,1,619,1
A,2,1,620,1
A,2,1,621,1
A,2,1,622,1
A,2,1,623,1
A,2,1,624,1
A,2,1,625,1
A,2,1,626,1
A,2,1,627,1
A,2,1,628,1
A,2,1,629,1
A,2,1,630,1
A,2,1,631,1
A,2,1,632,1
A,2,1,633,1
A,2,1,634,1
A,2,1,635,1
A,2,1,636,1
A,2,1,637,1
A,2,1,638,1
A,2,1,639,1
A,2,1,640,1
A,2,1,641,1
A,2,1,642,1
A,2,1,643,1
A,2,1,644,1
A,2,1,645,1
A,2,1,646,1
A,2,1,647,1
A,2,1,648,1
A,2,1,649,1
A,2,1,650,1
A,2,1,651,1
A,2,1,652,1
A,2,1,653,1
A,2,1,654,1
A,2,1,655,1
A,2,1,656,1
A,2,1,657,1
A,2,1,658,1
A,2,1,659,1
A,2,1,660,1
A,2,1,661,1
A,2,1,662,1
A,2,1,663,1
A,2,1,664,1
A,2,1,665,1
A,2,1,666,1
A,2,1,667,1
A,2,1,668,1
A,2,1,669,1
A,2,1,670,1
A,2,1,671,1
A,2,1,672,1
A,2,1,673,1
A,2,1,674,1
A,2,1,675,1
A,2,1,676,1
A,2,1,677,1
A,2,1,678,1
A,2,1,679,1
A,2,1,680,1
A,2,1,681,1
A,2,1,682,1
A,2,1,683,1
A,2,1,684,1
A,2,1,685,1
A,2,1,686,1
A,2,1,687,1
A,2,1,688,1
A,2,1,689,1
A,2,1,690,1
A,2,1,691,1
A,2,1,692,1
A,2,1,693,1
A,2,1,694,1
A,2,1,695,1
A,2,1,696,1
A,2,1,697,1
A,2,1,698,1
A,2,1,699,1
A,2,1,700,1
A,2,1,701,1
A,2,1,702,1
A,2,1,703,1
A,2,1,704,1
A,2,1,705,1
A,2,1,706,1
A,2,1,707,1
A,2,1,708,1
A,2,1,709,1
A,2,1,710,1
A,2,1,711,1
A,2,1,712,1
A,2,1,713,1
A,2,1,714,1
A,2,1,715,1
A,2,1,716,1
A,2,1,717,1
A,2,1,718,1
A,2,1,719,1
A,2,1,720,1
A,2,1,721,1
A,2,1,722,1
A,2,1,723,1
A,2,1,724,1
A,2,1,725,1
A,2,1,726,1
A,2,1,727,1
A,2,1,728,1
A,2,1,729,1
A,2,1,730,1
A,2,1,731,1
A,2,1,732,1
A,2,1,733,1
A,2,1,734,1
A,2,1,735,1
A,2,1,736,1
A,2,1,737,1
A,2,1,738,1
A,2,1,739,1
A,2,1,740,1
A,2,1,741,1
A,2,1,742,1
A,2,1,743,1
A,2,1,744,1
A,2,1,745,1
A,2,1,746,1
A,2,1,747,1
A,2,1,748,1
A,2,1,749,1
A,2,1,750,1
A,2,1,751,1
A,2,1,752,1
A,2,1,753,1
A,2,1,754,1
A,2,1,755,1
A,2,1,756,1
A,2,1,757,1
A,2,1,758,1
A,2,1,759,1
A,2,1,760,1
A,2,1,761,1
A,2,1,762,1
A,2,1,763,1
A,2,1,764,1
A,2,1,765,1
A,2,1,766,1
A,2,1,767,1
A,2,1,768,1
A,2,1,769,1
A,2,1,770,1
A,2,1,771,1
A,2,1,772,1
A,2,1,773,1
A,2,1,774,1
A,2,1,775,1
A,2,1,776,1
A,2,1,777,1
A,2,1,778,1
A,2,1,779,1
A,2,1,780,1
A,2,1,781,1
A,2,1,782,1
A,2,1,783,1
A,2,1,784,1
A,2,1,785,1
A,2,1,786,1
A,2,1,787,1
A,2,1,788,1
A,2,1,789,1
A,2,1,790,1
A,2,1,791,1
A,2,1,792,1
A,2,1,793,1
A,2,1,794,1
A,2,1,795,1
A,2,1,796,1
A,2,1,797,1
A,2,1,798,1
A,2,1,799,1
A,2,1,800,1
A,2,1,801,1
A,2,1,802,1
A,2,1,803,1
A,2,1,804,1
A,2,1,805,1
A,2,1,806,1
A,2,1,807,1
A,2,1,808,1
A,2,1,809,1
A,2,1,810,1
A,2,1,811,1
A,2,1,812,1
A,2,1,813,1
A,2,1,814,1
A,2,1,815,1
A,2,1,816,1
A,2,1,817,1
A,2,1,818,1
A,2,1,819,1
A,2,1,820,1
A,2,1,821,1
A,2,1,822,1
A,2,1,823,1
A,2,1,824,1
A,2,1,825,1
A,2,1,826,1
A,2,1,827,1
A,2,1,828,1
A,2,1,829,1
A,2,1,830,1
A,2,1,831,1
A,2,1,832,1
A,2,1,833,1
A,2,1,834,1
A,2,1,835,1
A,2,1,836,1
A,2,1,837,1
A,2,1,838,1
A,2,1,839,1
A,2,1,840,1
A,2,1,841,1
A,2,1,842,1
A,2,1,843,1
A,2,1,844,1
A,2,1,845,1
A,2,1,846,1
A,2,1,847,1
A,2,1,848,1
A,2,1,849,1
A,2,1,850,1
A,2,1,851,1
A,2,1,852,1
A,2,1,853,1
A,2,1,854,1
A,2,1,855,1
A,2,1,856,1
A,2,1,857,1
A,2,1,858,1
A,2,1,859,1
A,2,1,860,1
A,2,1,861,1
A,2,1,862,1
A,2,1,863,1
A,2,1,864,1
A,2,1,865,1
A,2,1,866,1
A,2,1,867,1
A,2,1,868,1
A,2,1,869,1
A,2,1,870,1
A,2,1,871,1
A,2,1,872,1
A,2,1,873,1
A,2,1,874,1
A,2,1,875,1
A,2,1,876,1
A,2,1,877,1
A,2,1,878,1
A,2,1,879,1
A,2,1,880,1
A,2,1,881,1
A,2,1,882,1
A,2,1,883,1
A,2,1,884,1
A,2,1,885,1
A,2,1,886,1
A,2,1,887,1
A,2,1,888,1
A,2,1,889,1
A,2,1,890,1
A,2,1,891,1
A,2,1,892,1
A,2,1,893,1
A,2,1,894,1
A,2,1,895,1
A,2,1,896,1
A,2,1,897,1
A,2,1,898,1
A,2,1,899,1
A,2,1,900,1
A,2,1,901,1
A,2,1,902,1
A,2,1,903,1
A,2,1,904,1
A,2,1,905,1
A,2,1,906,1
A,2,1,907,1
A,2,1,908,1
A,2,1,909,1
A,2,1,910,1
A,2,1,911,1
A,2,1,912,1
A,2,1,913,1
A,2,1,914,1
A,2,1,915,1
A,2,1,916,1
A,2,1,917,1
A,2,1,918,1
A,2,1,919,1
A,2,1,920,1
A,2,1,921,1
A,2,1,922,1
A,2,1,923,1
A,2,1,924,1
A,2,1,925,1
A,2,1,926,1
A,2,1,927,1
A,2,1,928,1
A,2,1,929,1
A,2,1,930,1
A,2,1,931,1
A,2,1,932,1
A,2,1,933,1
A,2,1,934,1
A,2,1,935,1
A,2,1,936,1
A,2,1,937,1
A,2,1,938,1
A,2,1,939,1
A,2,1,940,1
A,2,1,941,1
A,2,1,942,1
A,2,1,943,1
A,2,1,944,1
A,2,1,945,1
A,2,1,946,1
A,2,1,947,1
A,2,1,948,1
A,2,1,949,1
A,2,1,950,1
A,2,1,951,1
A,2,1,952,1
A,2,1,953,1
A,2,1,954,1
A,2,1,955,1
A,2,1,956,1
A,2,1,957,1
A,2,1,958,1
A,2,1,959,1
A,2,1,960,1
A,2,1,961,1
A,2,1,962,1
A,2,1,963,1
A,2,1,964,1
A,2,1,965,1
A,2,1,966,1
A,2,1,967,1
A,2,1,968,1
A,2,1,969,1
A,2,1,970,1
A,2,1,971,1
A,2,1,972,1
A,2,1,973,1
A,2,1,974,1
A,2,1,975,1
A,2,1,976,1
A,2,1,977,1
A,2,1,978,1
A,2,1,979,1
A,2,1,980,1
A,2,1,981,1
A,2,1,982,1
A,2,1,983,1
A,2,1,984,1
A,2,1,985,1
A,2,1,986,1
A,2,1,987,1
A,2,1,988,1
A,2,1,989,1
A,2,1,990,1
A,2,1,991,1
A,2,1,992,1
A,2,1,993,1
A,2,1,994,1
A,2,1,995,1
A,2,1,996,1
A,2,1,997,1
A,2,1,998,1
A,2,1,999,1
A,2,1,1000,1
A,2,1,1001,1
A,2,1,1002,1
A,2,1,1003,1
A,2,1,1004,1
A,2,1,1005,1
A,2,1,1006,1
A,2,1,1007,1
A,2,1,1008,1
A,2,1,1009,1
A,2,1,1010,1
A,2,1,1011,1
A,2,1,1012,1
A,2,1,1013,1
A,2,1,1014,1
A,2,1,1015,1
A,2,1,1016,1
A,2,1,1017,1
A,2,1,1018,1
A,2,1,1019,1
A,2,1,1020,1
A,2,1,1021,1
A,2,1,1022,1
A,2,1,1023,1
A,2,1,1024,1
A,2,1,1025,1
A,2,1,1026,1
A,2,1,1027,1
A,2,1,1028,1
A,2,1,1029,1
A,2,1,1030,1
A,2,1,1031,1
A,2,1,1032,1
A,2,1,1033,1
A,2,1,1034,1
A,2,1,1035,1
A,2,1,1036,1
A,2,1,1037,1
A,2,1,1038,1
A,2,1,1039,1
A,2,1,1040,1
A,2,1,1041,1
A,2,1,1042,1
A,2,1,1043,1
A,2,1,1044,1
A,2,1,1045,1
A,2,1,1046,1
A,2,1,1047,1
A,2,1,1048,1
A,2,1,1049,1
A,2,1,1050,1
A,2,1,1051,1
A,2,1,1052,1
A,2,1,1053,1
A,2,1,1054,1
A,2,1,1055,1
A,2,1,1056,1
A,2,1,1057,1
A,2,1,1058,1
A,2,1,1059,1
A,2,1,1060,1
A,2,1,1061,1
A,2,1,1062,1
A,2,1,1063,1
A,2,1,1064,1
A,2,1,1065,1
A,2,1,1066,1
A,2,1,1067,1
A,2,1,1068,1
A,2,1,1069,1
A,2,1,1070,1
A,2,1,1071,1
A,2,1,1072,1
A,2,1,1073,10
A,2,1,1074,10
A,2,1,1075,10
A,2,1,1076,10
A,2,1,1077,10
A,2,1,1078,10
A,2,1,1079,10
A,2,1,1080,10
A,2,1,1081,10
A,2,1,1082,10
A,2,1,1083,10
A,2,1,1084,10
A,2,1,1085,10
A,2,1,1086,10
A,2,1,1087,10
A,2,1,1088,10
A,2,1,1089,10
A,2,1,1090,3
A,2,1,1091,4
A,2,1,1092,4
A,2,1,1093,4
A,2,1,1094,4
A,2,1,1095,4
A,2,1,1096,4
A,2,1,1097,4
A,2,1,1098,4
A,2,1,1099,4
A,2,1,1100,4
A,2,1,1101,4
A,2,1,1102,4
A,2,1,1103,4
A,2,1,1104,4
A,2,1,1105,4
A,2,1,1106,4
A,2,1,1107,4
A,2,1,1108,4
A,2,1,1109,4
A,2,1,1110,4
A,2,1,1111,4
A,2,1,1112,4
A,2,1,1113,4
A,2,1,1114,4
A,2,1,1115,4
A,2,1,1116,4
A,2,1,1117,4
A,2,1,1118,4
A,2,1,1119,4
A,2,1,1120,4
A,2,1,1121,4
A,2,1,1122,4
A,2,1,1123,4
A,2,1,1124,4
A,2,1,1125,4
A,2,1,1126,4
A,2,1,1127,4
A,2,1,1128,4
A,2,1,1129,4
A,2,1,1130,4
A,2,1,1131,4
A,2,1,1132,4
A,2,1,1133,4
A,2,1,1134,4
A,2,1,1135,4
A,2,1,1136,4
A,2,1,1137,4
A,2,1,1138,9
A,2,1,1139,9
A,2,1,1140,7
A,2,1,1141,7
A,2,1,1142,7
A,2,1,1143,9
A,2,1,1144,9
A,2,1,1145,9
A,2,1,1146,9
A,2,1,1147,9
A,2,1,1148,9
A,2,1,1149,9
A,2,1,1150,9
A,2,1,1151,9
A,2,1,1152,9
A,2,1,1153,9
A,2,1,1154,9
A,2,1,1155,9
A,2,1,1156,4
A,2,1,1157,4
A,2,1,1158,4
A,2,1,1159,4
A,2,1,1160,4
A,2,1,1161,4
A,2,1,1162,4
A,2,1,1163,4
A,2,1,1164,4
A,2,1,1165,4
A,2,1,1166,4
A,2,1,1167,4
A,2,1,1168,4
A,2,1,1169,4
A,2,1,1170,4
A,2,1,1171,4
A,2,1,1172,4
A,2,1,1173,4
A,2,1,1174,4
A,2,1,1175,4
A,2,1,1176,4
A,2,1,1177,4
A,2,1,1178,4
A,2,1,1179,4
A,2,1,1180,4
A,2,1,1181,4
A,2,1,1182,4
A,2,1,1183,4
A,2,1,1184,4
A,2,1,1185,4
A,2,1,1186,4
A,2,1,1187,4
A,2,1,1188,4
A,2,1,1189,4
A,2,1,1190,4
A,2,1,1191,4
A,2,1,1192,4
A,2,1,1193,4
A,2,1,1194,4
A,2,1,1195,4
A,2,1,1196,4
A,2,1,1197,4
A,2,1,1198,4
A,2,1,1199,4
A,2,1,1200,4
A,2,1,1201,4
A,2,1,1202,4
A,2,1,1203,4
A,2,1,1204,4
A,2,1,1205,4
A,2,1,1206,4
A,2,1,1207,4
A,2,1,1208,4
A,2,1,1209,4
A,2,1,1210,4
A,2,1,1211,4
A,2,1,1212,4
A,2,1,1213,4
A,2,1,1214,4
A,2,1,1215,4
A,2,1,1216,4
A,2,1,1217,9
A,2,1,1218,9
A,2,1,1219,9
A,2,1,1220,4
A,2,1,1221,4
A,2,1,1222,4
A,2,1,1223,4
A,2,1,1224,4
A,2,1,1225,4
A,2,1,1226,4
A,2,1,1227,4
A,2,1,1228,4
A,2,1,1229,4
A,2,1,1230,4
A,2,1,1231,4
A,2,1,1232,4
A,2,1,1233,4
A,2,1,1234,4
A,2,1,1235,4
A,2,1,1236,4
A,2,1,1237,4
A,2,1,1238,4
A,2,1,1239,4
A,2,1,1240,4
A,2,1,1241,4
A,2,1,1242,4
A,2,1,1243,4
A,2,1,1244,4
A,2,1,1245,4
A,2,1,1246,4
A,2,1,1247,4
A,2,1,1248,4
A,2,1,1249,4
A,2,1,1250,4
A,2,1,1251,4
A,2,1,1252,4
A,2,1,1253,4
A,2,1,1254,4
A,2,1,1255,4
A,2,1,1256,4
A,2,1,1257,4
A,2,1,1258,4
A,2,1,1259,4
A,2,1,1260,4
A,2,1,1261,4
A,2,1,1262,3
A,2,1,1263,3
A,2,1,1264,3
A,2,1,1265,3
A,2,1,1266,3
A,2,1,1267,3
A,2,1,1268,3
A,2,1,1269,3
A,2,1,1270,3
A,2,1,1271,3
A,2,1,1272,3
A,2,1,1273,3
A,2,1,1274,3
A,2,1,1275,3
A,2,1,1276,3
A,2,1,1277,3
A,2,1,1278,3
A,2,1,1279,3
A,2,1,1280,3
A,2,1,1281,3
A,2,1,1282,3
